timestamp,scenario_id,etf,stage,elapsed_s
2025-10-17T17:09:21.521759,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,5.9187,23400,23400,23612,33.19,29.2,1.998
2025-10-17T17:09:21.567925,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,5.9648,23600,23600,23812,33.19,29.2,1.998
2025-10-17T17:09:21.613287,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.0102,23800,23800,24012,33.19,29.2,1.998
2025-10-17T17:09:21.655641,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.0525,24000,24000,24212,33.19,29.2,1.998
2025-10-17T17:09:21.695833,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.0927,24200,24200,24412,33.19,29.2,1.998
2025-10-17T17:09:21.735842,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.1327,24400,24400,24612,33.19,29.2,1.998
2025-10-17T17:09:21.776545,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.1734,24600,24600,24812,33.19,29.2,1.998
2025-10-17T17:09:21.816773,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.2137,24800,24800,25012,33.19,29.2,1.998
2025-10-17T17:09:21.856704,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.2536,25000,25000,25212,33.19,29.2,1.998
2025-10-17T17:09:21.892305,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.2892,25200,25200,25412,33.19,29.2,1.998
2025-10-17T17:09:21.928201,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.3251,25400,25400,25612,33.19,29.2,1.998
2025-10-17T17:09:21.963775,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.3607,25600,25600,25812,33.19,29.2,1.998
2025-10-17T17:09:21.999355,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.3963,25800,25800,26012,33.19,29.2,1.998
2025-10-17T17:09:22.112957,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.5099,26000,26000,26212,33.19,29.2,1.998
2025-10-17T17:09:22.157363,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.5543,26200,26200,26412,33.19,29.2,1.998
2025-10-17T17:09:22.204620,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.6015,26400,26400,26612,33.19,29.2,1.998
2025-10-17T17:09:22.251055,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.648,26600,26600,26812,33.19,29.2,1.998
2025-10-17T17:09:22.300360,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.6973,26800,26800,27012,33.19,29.2,1.998
2025-10-17T17:09:22.346788,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.7437,27000,27000,27212,33.19,29.2,1.998
2025-10-17T17:09:22.393868,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.7908,27200,27200,27412,33.19,29.2,1.998
2025-10-17T17:09:22.440994,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.8379,27400,27400,27612,33.19,29.2,1.998
2025-10-17T17:09:22.486901,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.8838,27600,27600,27812,33.19,29.2,1.998
2025-10-17T17:09:22.535009,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.9319,27800,27800,28012,33.19,29.2,1.998
2025-10-17T17:09:22.584379,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,6.9813,28000,28000,28212,33.19,29.2,1.998
2025-10-17T17:09:22.631635,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.0286,28200,28200,28412,33.19,29.2,1.998
2025-10-17T17:09:22.681764,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.0787,28400,28400,28612,33.19,29.2,1.998
2025-10-17T17:09:22.732953,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.1299,28600,28600,28812,33.19,29.2,1.998
2025-10-17T17:09:22.782439,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.1794,28800,28800,29012,33.19,29.2,1.998
2025-10-17T17:09:22.874633,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.2716,29000,29000,29212,33.19,29.2,1.998
2025-10-17T17:09:22.950590,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.3475,29200,29200,29412,33.19,29.2,1.998
2025-10-17T17:09:23.024026,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.421,29400,29400,29612,33.19,29.2,1.998
2025-10-17T17:09:23.187636,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.5846,29600,29600,29812,33.19,29.2,1.998
2025-10-17T17:09:23.269614,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.6665,29800,29800,30012,33.19,29.2,1.998
2025-10-17T17:09:23.347253,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.7442,30000,30000,30212,33.19,29.2,1.998
2025-10-17T17:09:23.405661,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.8026,30200,30200,30412,33.19,29.2,1.998
2025-10-17T17:09:23.453611,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.8505,30400,30400,30612,33.19,29.2,1.998
2025-10-17T17:09:23.504341,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.9013,30600,30600,30812,33.19,29.2,1.998
2025-10-17T17:09:23.546278,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.9432,30800,30800,31012,33.19,29.2,1.998
2025-10-17T17:09:23.590588,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,7.9875,31000,31000,31212,33.19,29.2,1.998
2025-10-17T17:09:23.643694,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.0406,31200,31200,31412,33.19,29.2,1.998
2025-10-17T17:09:23.696123,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.0931,31400,31400,31612,33.19,29.2,1.998
2025-10-17T17:09:23.744975,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.1419,31600,31600,31812,33.19,29.2,1.998
2025-10-17T17:09:23.792778,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.1897,31800,31800,32012,33.19,29.2,1.998
2025-10-17T17:09:23.859338,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.2563,32000,32000,32212,33.19,29.2,1.998
2025-10-17T17:09:24.139582,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.5365,32200,32200,32412,33.19,29.2,1.998
2025-10-17T17:09:24.226468,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.6234,32400,32400,32612,33.19,29.2,1.998
2025-10-17T17:09:24.297486,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.6948,32600,32600,32812,33.19,29.2,1.998
2025-10-17T17:09:24.369019,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.766,32800,32800,33012,33.19,29.2,1.998
2025-10-17T17:09:24.415834,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.8128,33000,33000,33212,33.19,29.2,1.998
2025-10-17T17:09:24.457212,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,8.8542,33200,33200,33412,33.19,29.2,1.998
2025-10-17T17:09:24.846728,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.2437,33400,33400,33612,33.19,29.2,1.998
2025-10-17T17:09:24.986397,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.3834,33600,33600,33812,33.19,29.2,1.998
2025-10-17T17:09:25.072425,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.4694,33800,33800,34012,33.19,29.2,1.998
2025-10-17T17:09:25.136859,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.5338,34000,34000,34212,33.19,29.2,1.998
2025-10-17T17:09:25.205129,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.6021,34200,34200,34412,33.19,29.2,1.998
2025-10-17T17:09:25.269456,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.6665,34400,34400,34612,33.19,29.2,1.998
2025-10-17T17:09:25.323660,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.7206,34600,34600,34812,33.19,29.2,1.998
2025-10-17T17:09:25.373398,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.7704,34800,34800,35012,33.19,29.2,1.998
2025-10-17T17:09:25.420621,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.8176,35000,35000,35212,33.19,29.2,1.998
2025-10-17T17:09:25.474517,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.8715,35200,35200,35412,33.19,29.2,1.998
2025-10-17T17:09:25.531398,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.9284,35400,35400,35612,33.19,29.2,1.998
2025-10-17T17:09:25.584218,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,9.9812,35600,35600,35812,33.19,29.2,1.998
2025-10-17T17:09:25.634555,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.0315,35800,35800,36012,33.19,29.2,1.998
2025-10-17T17:09:25.683249,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.0802,36000,36000,36212,33.19,29.2,1.998
2025-10-17T17:09:25.741407,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.1384,36200,36200,36412,33.19,29.2,1.998
2025-10-17T17:09:25.797665,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.1946,36400,36400,36612,33.19,29.2,1.998
2025-10-17T17:09:25.851526,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.2485,36600,36600,36812,33.19,29.2,1.998
2025-10-17T17:09:25.909086,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.3061,36800,36800,37012,33.19,29.2,1.998
2025-10-17T17:09:25.960135,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.3571,37000,37000,37212,33.19,29.2,1.998
2025-10-17T17:09:26.028282,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.4253,37200,37200,37412,33.19,29.2,1.998
2025-10-17T17:09:26.086656,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.4836,37400,37400,37612,33.19,29.2,1.998
2025-10-17T17:09:26.280757,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.6778,37600,37600,37812,33.19,29.2,1.998
2025-10-17T17:09:26.363916,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.7609,37800,37800,38012,33.19,29.2,1.998
2025-10-17T17:09:26.439603,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.8366,38000,38000,38212,33.19,29.2,1.998
2025-10-17T17:09:26.498932,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.8959,38200,38200,38412,33.19,29.2,1.998
2025-10-17T17:09:26.552418,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.9494,38400,38400,38612,33.19,29.2,1.998
2025-10-17T17:09:26.600008,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,10.997,38600,38600,38812,33.19,29.2,1.998
2025-10-17T17:09:26.656421,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.0534,38800,38800,39012,33.19,29.2,1.998
2025-10-17T17:09:26.709873,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.1069,39000,39000,39212,33.19,29.2,1.998
2025-10-17T17:09:26.759984,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.157,39200,39200,39412,33.19,29.2,1.998
2025-10-17T17:09:26.810656,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.2077,39400,39400,39612,33.19,29.2,1.998
2025-10-17T17:09:26.859725,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.2567,39600,39600,39812,33.19,29.2,1.998
2025-10-17T17:09:26.916093,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.3131,39800,39800,40012,33.19,29.2,1.998
2025-10-17T17:09:26.972709,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.3697,40000,40000,40212,33.19,29.2,1.998
2025-10-17T17:09:27.021958,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.419,40200,40200,40412,33.19,29.2,1.998
2025-10-17T17:09:27.069411,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.4664,40400,40400,40612,33.19,29.2,1.998
2025-10-17T17:09:27.121475,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.5185,40600,40600,40812,33.19,29.2,1.998
2025-10-17T17:09:27.195903,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.5929,40800,40800,41012,33.19,29.2,1.998
2025-10-17T17:09:27.247022,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.644,41000,41000,41212,33.19,29.2,1.998
2025-10-17T17:09:27.300549,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.6976,41200,41200,41412,33.19,29.2,1.998
2025-10-17T17:09:27.357594,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.7546,41400,41400,41612,33.19,29.2,1.998
2025-10-17T17:09:27.408783,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.8058,41600,41600,41812,33.19,29.2,1.998
2025-10-17T17:09:27.582556,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,11.9796,41800,41800,42012,33.19,29.2,1.998
2025-10-17T17:09:27.640586,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.0376,42000,42000,42212,33.19,29.2,1.998
2025-10-17T17:09:27.688941,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.086,42200,42200,42412,33.19,29.2,1.998
2025-10-17T17:09:27.739222,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.1362,42400,42400,42612,33.19,29.2,1.998
2025-10-17T17:09:27.784465,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.1815,42600,42600,42812,33.19,29.2,1.998
2025-10-17T17:09:27.824880,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.2219,42800,42800,43012,33.19,29.2,1.998
2025-10-17T17:09:27.865426,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.2624,43000,43000,43212,33.19,29.2,1.998
2025-10-17T17:09:27.906739,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.3038,43200,43200,43412,33.19,29.2,1.998
2025-10-17T17:09:27.947862,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.3449,43400,43400,43612,33.19,29.2,1.998
2025-10-17T17:09:27.991940,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.389,43600,43600,43812,33.19,29.2,1.998
2025-10-17T17:09:28.189101,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.5861,43800,43800,44012,33.19,29.2,1.998
2025-10-17T17:09:28.257260,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.6543,44000,44000,44212,33.19,29.2,1.998
2025-10-17T17:09:28.371876,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.7689,44200,44200,44412,33.19,29.2,1.998
2025-10-17T17:09:28.445606,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.8426,44400,44400,44612,33.19,29.2,1.998
2025-10-17T17:09:28.510148,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,12.9072,44600,44600,44812,33.19,29.2,1.998
2025-10-17T17:09:28.631297,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.0283,44800,44800,45012,33.19,29.2,1.998
2025-10-17T17:09:28.736504,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.1335,45000,45000,45212,33.19,29.2,1.998
2025-10-17T17:09:28.790042,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.1871,45200,45200,45412,33.19,29.2,1.998
2025-10-17T17:09:28.835953,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.233,45400,45400,45612,33.19,29.2,1.998
2025-10-17T17:09:28.877446,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.2745,45600,45600,45812,33.19,29.2,1.998
2025-10-17T17:09:28.917233,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.3143,45800,45800,46012,33.19,29.2,1.998
2025-10-17T17:09:28.958593,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.3556,46000,46000,46212,33.19,29.2,1.998
2025-10-17T17:09:29.002827,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.3999,46200,46200,46412,33.19,29.2,1.998
2025-10-17T17:09:29.046060,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.4431,46400,46400,46612,33.19,29.2,1.998
2025-10-17T17:09:29.086024,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.4831,46600,46600,46812,33.19,29.2,1.998
2025-10-17T17:09:29.121946,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.519,46800,46800,47012,33.19,29.2,1.998
2025-10-17T17:09:29.158285,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.5553,47000,47000,47212,33.19,29.2,1.998
2025-10-17T17:09:29.197752,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.5948,47200,47200,47412,33.19,29.2,1.998
2025-10-17T17:09:29.234185,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.6312,47400,47400,47612,33.19,29.2,1.998
2025-10-17T17:09:29.276096,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.6731,47600,47600,47812,33.19,29.2,1.998
2025-10-17T17:09:29.313225,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.7103,47800,47800,48012,33.19,29.2,1.998
2025-10-17T17:09:29.349347,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.7464,48000,48000,48212,33.19,29.2,1.998
2025-10-17T17:09:29.388097,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.7851,48200,48200,48412,33.19,29.2,1.998
2025-10-17T17:09:29.427312,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.8244,48400,48400,48612,33.19,29.2,1.998
2025-10-17T17:09:29.465684,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.8627,48600,48600,48812,33.19,29.2,1.998
2025-10-17T17:09:29.503500,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.9005,48800,48800,49012,33.19,29.2,1.998
2025-10-17T17:09:29.545862,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.9429,49000,49000,49212,33.19,29.2,1.998
2025-10-17T17:09:29.588255,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,13.9853,49200,49200,49412,33.19,29.2,1.998
2025-10-17T17:09:29.628845,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.0259,49400,49400,49612,33.19,29.2,1.998
2025-10-17T17:09:29.740573,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.1376,49600,49600,49812,33.19,29.2,1.998
2025-10-17T17:09:29.812574,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.2096,49800,49800,50012,33.19,29.2,1.998
2025-10-17T17:09:29.876203,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.2733,50000,50000,50212,33.19,29.2,1.998
2025-10-17T17:09:29.941257,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.3383,50200,50200,50412,33.19,29.2,1.998
2025-10-17T17:09:30.000568,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.3976,50400,50400,50612,33.19,29.2,1.998
2025-10-17T17:09:30.055539,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.4526,50600,50600,50812,33.19,29.2,1.998
2025-10-17T17:09:30.105091,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.5022,50800,50800,51012,33.19,29.2,1.998
2025-10-17T17:09:30.155261,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.5523,51000,51000,51212,33.19,29.2,1.998
2025-10-17T17:09:30.201077,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.5981,51200,51200,51412,33.19,29.2,1.998
2025-10-17T17:09:30.242421,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.6395,51400,51400,51612,33.19,29.2,1.998
2025-10-17T17:09:30.288812,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.6859,51600,51600,51812,33.19,29.2,1.998
2025-10-17T17:09:30.329873,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.7269,51800,51800,52012,33.19,29.2,1.998
2025-10-17T17:09:30.377385,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.7745,52000,52000,52212,33.19,29.2,1.998
2025-10-17T17:09:30.434477,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.8315,52200,52200,52412,33.19,29.2,1.998
2025-10-17T17:09:30.476172,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.8732,52400,52400,52612,33.19,29.2,1.998
2025-10-17T17:09:30.516754,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.9138,52600,52600,52812,33.19,29.2,1.998
2025-10-17T17:09:30.560071,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,14.9571,52800,52800,53012,33.19,29.2,1.998
2025-10-17T17:09:30.612196,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.0093,53000,53000,53212,33.19,29.2,1.998
2025-10-17T17:09:30.672748,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.0698,53200,53200,53412,33.19,29.2,1.998
2025-10-17T17:09:30.762203,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.1593,53400,53400,53612,33.19,29.2,1.998
2025-10-17T17:09:30.908174,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.3053,53600,53600,53812,33.19,29.2,1.998
2025-10-17T17:09:31.306036,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.7031,53800,53800,54012,33.19,29.2,1.998
2025-10-17T17:09:31.389364,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.7865,54000,54000,54212,33.19,29.2,1.998
2025-10-17T17:09:31.443881,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.841,54200,54200,54412,33.19,29.2,1.998
2025-10-17T17:09:31.493546,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.8906,54400,54400,54612,33.19,29.2,1.998
2025-10-17T17:09:31.544640,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.9417,54600,54600,54812,33.19,29.2,1.998
2025-10-17T17:09:31.588972,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,15.9861,54800,54800,55012,33.19,29.2,1.998
2025-10-17T17:09:31.648350,PragmaticTilt_20251017T170743,ESGU,tilt_heartbeat,16.0454,55000,55000,55212,33.19,29.2,1.998
